n_objects,n_triangles,n_collisions,n_draw_calls,time_ns
26,312.0,36.324786324786324,25.978632478632477,1713451.2051282052
46,552.0,63.25688073394495,45.95412844036697,2753822.669724771
86,1032.0,117.3913043478261,85.8913043478261,4611373.021739131
106,1272.0,136.74418604651163,105.88372093023256,5578379.976744186
126,1512.0,176.61290322580646,125.83870967741936,6998117.451612903
